name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
David Ahern,10,0,3.2,0.2,0.6,.333,0.2,0.4,.500,0.0,0.2,.000,0.2,0.3,.667,0.0,0.0
David Ahern,4,,,0.0,,,0.3,0.3,1.000,,,,,,0.8,0.3,
Dennis Ahern,95,67,,2.3,4.8,.485,2.2,4.8,.466,0.4,1.0,.345,1.5,2.7,.537,,
Derek Ahern,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,1.0,1.0
Ed Ahern,6,,,0.2,0.5,.333,0.2,0.3,.500,0.2,,,,,0.3,0.5,
James Ahern,53,,,1.3,3.4,.378,0.7,1.1,.593,1.9,,,,,1.5,3.2,
James Ahern,8,0,4.0,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.4,0.5,.750,,
William Ahern,5,,,0.6,1.4,.429,0.0,0.0,,,,,,,1.6,1.2,
_ Aherns,12,,,2.0,5.3,.381,1.1,1.8,.619,2.5,,,,,2.8,5.1,
Andy Ahijevych,52,,,2.3,4.5,.517,1.3,1.9,.701,3.8,,,,,2.1,5.9,
_ Ahl,65,,,1.2,3.6,.346,1.1,1.9,.548,2.8,0.6,,,,1.9,3.6,
Jarkko Ahlbom,41,3,6.0,0.5,1.4,.362,0.5,1.4,.362,0.0,0.0,,0.3,0.6,.500,,
Lloyd Ahlbrand,2,,,0.5,0.5,1.000,0.0,0.0,,1.5,,,,,0.5,1.0,
Mike Ahlers,47,18,12.1,1.1,2.7,.422,0.9,1.6,.519,0.3,1.1,.275,0.6,0.8,.722,,
Adam Ahlfeld,22,0,1.6,0.0,0.1,.500,0.0,0.0,,0.0,0.1,.500,0.2,0.3,.833,0.3,0.2
Steve Ahlfeld,64,,6.1,0.7,1.6,.446,0.4,0.6,.639,0.5,0.8,,,0.7,0.7,1.8,
Hampus Ahlin,10,1,7.1,0.5,1.9,.263,0.2,0.7,.286,0.3,1.2,.250,0.2,0.2,1.000,0.1,0.7
Walt Ahlstedt,1,,,0.0,0.0,,2.0,2.0,1.000,0.0,,,,,1.0,2.0,
Esa Ahmad,112,104,23.6,3.2,6.8,.464,2.8,5.6,.502,0.4,1.3,.296,2.5,3.8,.664,1.7,2.6
Khalil Ahmad,117,91,29.6,5.2,12.2,.424,3.6,7.5,.490,1.5,4.7,.320,3.3,4.1,.796,0.7,3.4
Mike Ahmad,60,19,15.0,2.1,3.6,.579,2.1,3.6,.579,0.0,0.0,,0.9,1.7,.560,1.3,2.0
Abdul Ahmed,59,16,13.4,1.2,3.5,.351,0.7,1.9,.384,0.5,1.6,.312,0.5,0.7,.690,0.8,1.5
Alat-Eldin Ahmed,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,.000,0.0,1.0
Aly Ahmed,88,81,27.4,4.6,9.7,.480,4.6,9.6,.482,0.0,0.1,.333,2.9,4.1,.698,2.1,4.6
Bashir Ahmed,66,66,28.4,4.1,10.3,.401,2.7,6.1,.436,1.5,4.2,.349,2.6,4.0,.652,1.7,3.4
Magdi Ahmed,21,2,10.2,1.4,1.9,.725,1.4,1.9,.725,0.0,0.0,,0.4,0.8,.471,,
Mo Ahmed,18,0,7.5,0.7,1.6,.464,0.7,1.6,.464,0.0,0.0,,0.4,0.8,.500,0.4,1.1
Muhammed Ahmed,28,1,10.3,1.4,4.0,.357,1.3,3.2,.411,0.1,0.8,.136,0.8,1.6,.500,1.1,1.4
Emir Ahmedic,42,0,8.0,1.0,1.8,.533,1.0,1.8,.533,0.0,0.0,,0.5,0.9,.622,0.6,1.3
Paul Aho,67,,,4.2,11.0,.383,2.7,4.2,.656,9.6,2.8,,,,2.2,11.1,
Herve Aholode,35,7,7.3,0.5,1.3,.409,0.5,1.2,.419,0.0,0.0,.000,0.3,0.5,.632,0.7,0.9
Seth Ahrendt,6,,,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.0,0.0,,,
Justin Ahrens,94,34,14.9,1.5,3.5,.418,0.1,0.3,.500,1.3,3.2,.411,0.3,0.4,.762,0.2,1.6
Kyle Ahrens,117,13,11.0,1.1,2.5,.425,0.5,0.9,.573,0.5,1.6,.335,0.4,0.5,.780,0.4,1.2
Roger Ahrens,10,1,,0.3,0.9,.333,0.2,0.5,.400,0.5,,,,,0.5,0.8,
Kevin Ahsmuhs,45,16,11.3,0.9,2.1,.406,0.8,2.0,.420,0.0,0.2,.250,0.4,0.6,.680,,
Olli Ahvenniemi,96,45,16.4,1.3,2.5,.525,1.3,2.5,.527,0.0,0.0,.000,0.9,1.4,.597,1.5,2.0
Giedrius Aidietis,113,33,26.4,2.1,4.5,.457,2.1,4.5,.461,0.0,0.0,.000,1.6,2.5,.639,,
Fiifi Aidoo,60,6,14.0,1.4,3.9,.368,0.8,1.6,.485,0.6,2.2,.284,0.7,1.1,.698,0.6,1.0
Jonas Aidoo,5,0,2.6,0.2,0.4,.500,0.2,0.4,.500,0.0,0.0,,0.4,0.4,1.000,0.2,0.0
Paul Aiello,21,,8.2,1.0,2.1,.500,0.6,0.7,.857,1.4,0.7,,,,0.6,2.7,
Paul Aiello,40,,,0.1,0.6,.227,1.0,1.5,.695,0.5,,,,,1.1,1.3,
Peter Aiello,18,,,0.2,0.4,.571,0.2,0.3,.600,0.2,,,,,0.1,0.6,
Francis Aihe,13,0,2.0,0.1,0.3,.250,0.1,0.3,.250,0.0,0.0,,0.2,0.3,.750,0.2,0.4
Al Aiken,4,,,0.0,1.5,.000,0.3,1.0,.250,0.5,,,,,0.5,0.3,
Bryce Aiken,91,43,26.2,4.3,10.7,.403,2.5,5.4,.468,1.8,5.4,.338,4.0,4.7,.850,0.3,1.8
C.J. Aiken,98,82,30.2,3.5,7.1,.500,2.8,4.7,.612,0.7,2.4,.284,1.8,2.5,.723,1.2,3.8
Curtis Aiken,120,83,26.9,4.1,8.6,.476,,,.498,,,.393,1.5,2.5,.595,,
Darrell Aiken,33,0,4.0,0.6,1.4,.426,0.5,1.0,.455,0.2,0.4,.357,0.6,0.9,.633,,
Kim Aiken Jr.,92,66,25.5,3.3,8.1,.415,1.7,3.2,.542,1.6,4.9,.330,1.6,2.1,.767,1.6,5.7
Miles Aiken,43,,,7.5,16.7,.451,5.3,8.9,.593,11.2,,,,,3.9,20.3,
Ron Aiken,33,,,0.4,0.6,.571,0.3,0.4,.714,0.9,,,,,0.6,1.0,
Curtis Aiken Jr,7,0,1.3,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.4,0.6,.750,0.1,0.1
Abe Aikens,50,,,4.3,9.6,.443,2.3,3.1,.739,10.4,,,,,3.2,10.8,
Travis Aikens,58,39,24.8,3.2,8.3,.386,2.4,4.6,.517,0.9,3.8,.228,1.9,2.9,.659,1.8,2.9
Walt Aikens,15,0,4.1,0.1,0.4,.167,0.1,0.3,.250,0.0,0.1,.000,0.3,0.7,.400,0.1,0.2
Jon Aikten,19,3,9.5,0.8,2.2,.366,0.6,1.4,.423,2.2,0.1,0.2,0.3,0.9,1.5,2.2,
Duncan Ailing,27,,,0.6,1.7,.326,0.4,0.8,.476,1.7,,,,,1.0,1.5,
Tyler Ailshie,8,1,3.5,0.3,0.8,.333,0.1,0.3,.500,0.1,0.5,.250,0.0,0.0,,0.1,0.3
Fardaws Aimaq,65,41,24.5,4.3,8.6,.503,4.2,8.3,.507,0.1,0.3,.409,2.4,4.0,.603,3.2,7.2
Babajidne Aina,18,0,2.6,0.3,0.5,.556,0.3,0.4,.714,0.0,0.1,.000,0.0,0.3,.000,0.2,0.0
Austin Ainge,101,53,21.6,2.2,5.0,.436,1.1,2.3,.478,1.1,2.8,.402,1.1,1.5,.750,0.2,2.1
Cooper Ainge,2,0,2.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,0.0,0.0,,0.0,0.0
Crew Ainge,34,18,10.1,0.7,2.0,.343,0.6,1.1,.553,0.1,0.9,.069,0.3,0.5,.556,0.2,1.3
Danny Ainge,118,,36.1,8.4,15.9,.526,,,,,,,4.2,5.1,.816,4.6,4.6
Doug Ainge,12,,,0.5,2.3,.222,0.2,0.3,.500,0.8,,,,,0.9,1.2,
Richard Ainooson,26,1,1.7,0.3,0.9,.304,0.2,0.7,.353,0.0,0.2,.167,0.1,0.2,.500,,
Sterling Ainsworth,68,,,5.2,12.9,.403,3.2,4.4,.733,7.9,,,,,3.1,13.6,
Stelu Aioanei,1,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Jack Air,67,,,4.1,10.0,.412,3.1,5.3,.579,8.7,,,,,2.3,11.3,
Scott Airato,28,0,3.2,0.6,1.6,.386,0.5,1.0,.500,0.1,0.6,.188,0.3,0.6,.500,,
Ben Aird,125,124,30.1,4.6,9.1,.505,4.4,8.6,.515,0.2,0.5,.338,2.9,4.0,.715,2.3,5.9
Tom Airey,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
Frank Airington,22,0,,0.4,1.9,.220,0.7,0.9,.750,1.0,,,,,0.6,1.5,
Jackie Airington,7,,,0.3,1.4,.200,0.3,0.3,1.000,1.4,,,,,0.4,0.9,
Jaylin Airington,97,86,29.5,3.5,8.4,.416,2.6,5.8,.448,0.9,2.5,.344,3.0,3.8,.783,1.4,2.8
Stanley Airington,21,,,1.5,5.1,.299,1.5,2.2,.660,3.7,,,,,2.0,4.5,
Marty Aisdrade,8,,,0.6,1.9,.333,0.3,0.9,.286,1.6,,,,,0.6,1.5,
Matthew Aitch,45,,,6.2,14.2,.439,2.6,4.2,.626,9.0,,,,,3.6,15.1,
Bobby Aitkenhead,15,0,2.2,0.1,0.3,.500,0.1,0.2,.667,0.0,0.1,.000,0.1,0.3,.200,0.1,0.1
Aloy Aiyar,8,0,2.0,0.0,0.1,.000,0.0,0.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Omotayo Aiyegbusi,6,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.0
Temi Aiyegbusi,22,0,1.5,0.0,0.3,.143,0.0,0.2,.200,0.0,0.1,.000,0.0,0.0,,0.0,0.0
Kanu Aja,59,17,10.8,1.1,2.4,.446,1.1,2.4,.446,0.0,0.0,,0.4,1.0,.390,0.9,1.3
John Bol Ajak,13,0,4.9,0.2,0.5,.286,0.2,0.5,.333,0.0,0.1,.000,0.1,0.2,.500,0.2,0.5
Jerard Ajami,64,35,16.2,0.7,2.3,.286,0.3,1.0,.313,0.3,1.3,.263,0.5,0.9,.569,0.5,1.5
Olushula Ajanaku,54,14,16.6,1.6,4.0,.387,0.9,1.8,.495,0.6,2.2,.297,0.6,1.0,.596,1.1,1.5
Bul Ajang,34,5,9.1,0.3,1.2,.268,0.3,1.1,.256,0.0,0.1,.500,0.4,0.6,.545,0.7,1.0
Abayomi Ajasin,33,12,11.9,0.9,1.6,.577,0.9,1.6,.577,0.0,0.0,,0.8,1.4,.574,1.4,1.6
Josh Ajayi,124,112,29.3,4.9,9.3,.526,4.4,7.9,.557,0.5,1.4,.347,3.4,4.7,.727,1.9,4.8
Junior Ajayi,20,0,5.6,0.3,1.1,.286,0.2,0.6,.333,0.1,0.5,.222,0.3,0.4,.625,0.4,0.6
Mobolaji Ajayi,47,25,14.8,1.3,2.9,.456,1.3,2.9,.456,0.0,0.0,,0.4,1.0,.457,2.1,2.1
Olalekan Ajayi,82,27,16.2,0.8,1.7,.450,0.8,1.7,.450,0.0,0.0,,0.7,1.2,.570,1.5,3.1
Steve Ajello,6,,,0.2,0.5,.333,0.2,0.3,.500,0.8,,,,,0.3,0.5,
Nigel Ajere,12,2,15.8,2.3,5.5,.409,2.3,5.5,.409,0.0,0.0,,1.5,1.8,.818,1.0,3.0
Joe Ajike,7,0,1.6,0.3,1.3,.222,0.1,0.6,.250,0.1,0.7,.200,0.1,0.3,.500,0.1,0.4
Chier Ajou,18,1,3.9,0.2,0.6,.273,0.1,0.6,.200,0.1,0.1,1.000,0.2,0.3,.800,0.3,0.5
Chidi Ajufo,14,0,5.1,0.6,1.0,.571,0.6,1.0,.571,0.0,0.0,,0.1,0.4,.200,0.4,0.6
Austin Ajukwa,105,38,18.3,2.1,5.2,.403,1.4,3.3,.429,0.7,1.9,.359,1.3,1.6,.786,0.5,2.1
Jack Ajzner,40,,6.8,0.9,2.3,.389,0.4,1.0,.395,1.8,0.2,,,,1.0,2.1,
Jude Akabueze,7,0,4.6,0.6,1.3,.444,0.6,1.3,.444,0.0,0.0,,0.6,0.9,.667,0.1,0.4
Fayssal Akacem,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,
O'Karo Akamune,82,12,12.9,1.2,2.2,.525,1.2,2.2,.528,0.0,0.0,.000,0.6,1.3,.481,1.4,1.8
Jarinn Akana,69,27,21.8,2.4,5.4,.452,1.7,3.2,.529,0.7,2.2,.338,1.3,1.8,.720,,
Kevin Akana,29,,,0.4,1.1,.355,0.3,0.9,.400,0.0,0.2,.167,0.7,1.2,.571,,
Jermaul Akanbi,21,2,4.3,0.6,1.4,.433,0.5,0.9,.611,0.1,0.6,.167,0.4,0.6,.750,0.2,0.3
Dimitry Akanda-Coronel,39,21,18.1,2.9,7.4,.390,2.0,4.5,.441,0.9,2.9,.310,1.5,2.4,.613,0.5,1.7
Dexter Akanno,25,6,10.0,0.8,2.2,.357,0.6,1.2,.467,0.2,1.0,.231,0.5,0.8,.600,0.1,1.0
Greg Akars,4,0,2.8,0.0,0.3,.000,,,,,,,0.0,0.0,,0.3,
Ameka Akaya,78,16,12.9,1.7,3.4,.502,1.4,2.4,.561,0.4,1.0,.363,0.6,0.8,.769,0.3,1.3
Gary Akbar,32,7,13.4,1.0,2.1,.456,1.0,2.1,.456,0.0,0.0,,0.7,1.6,.440,1.1,1.6
Muhamad Akbar,11,9,28.6,6.2,11.3,.548,,,,,,,4.9,6.8,.720,7.6,0.7
Madut Akec,44,16,15.3,2.0,4.2,.486,1.5,2.8,.549,0.5,1.4,.365,1.1,1.3,.839,1.1,2.5
Nicola Akele,96,7,11.7,1.0,2.2,.471,0.7,1.4,.511,0.3,0.7,.391,0.3,0.5,.574,0.8,1.4
Nana Akenten,77,29,17.9,2.1,5.7,.361,0.8,1.9,.434,1.2,3.8,.325,0.6,0.9,.630,0.8,3.0
Mike Aker,3,0,5.3,0.3,1.3,.250,0.3,1.3,.250,0.0,0.0,,0.0,0.0,,,
Scott Aker,26,,,2.1,4.7,.455,,,,,,,0.6,1.2,.516,3.0,
Glenn Akerland,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Austin Akers,60,36,24.9,1.2,3.5,.348,0.9,2.2,.391,0.4,1.3,.273,0.4,0.7,.615,0.2,1.5
Greg Akers,52,8,18.1,2.6,5.3,.496,,,.491,,,.167,2.0,2.9,.684,,
Jim Akers,31,,,0.3,1.2,.263,0.2,0.3,.500,,,,,,0.5,0.8,
Lane Akers,41,,,1.0,3.2,.313,1.3,2.2,.593,1.9,,,,,1.6,3.3,
Mike Akers,42,,,4.0,8.4,.476,1.4,1.7,.803,1.7,,,,,1.1,9.3,
Rob Akers,103,29,,1.0,2.3,.418,1.0,2.3,.426,0.0,0.0,.000,0.8,1.4,.604,1.0,1.5
Tyler Akers,30,1,1.6,0.1,0.4,.364,0.1,0.1,1.000,0.1,0.3,.222,0.2,0.3,.700,0.1,0.2
Willie Akers,93,,,2.6,6.1,.423,2.0,2.8,.714,6.2,,,,,3.0,7.2,
_ Akers,,,,,,.211,,,.773,,,,,,,,
Don Akerson,66,,,4.0,11.3,.353,1.6,2.4,.660,7.4,0.6,,,,2.2,9.6,
Bradley Akhile,28,8,12.5,1.2,2.9,.420,0.8,1.6,.511,0.4,1.3,.306,0.6,1.1,.531,0.7,1.0
Osekalome Akhile,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Samson Akilo,36,19,6.6,0.4,0.7,.542,0.4,0.7,.542,0.0,0.0,,0.1,0.2,.667,0.3,0.5
Daniel Akin,104,74,20.9,2.3,3.8,.613,2.3,3.8,.613,0.0,0.0,,1.5,3.2,.479,1.6,3.5
Henry Akin,41,,,8.1,16.2,.504,4.2,5.1,.815,12.0,,,,,3.2,20.5,
John Akin,28,23,23.7,2.4,4.8,.489,2.4,4.8,.489,0.0,0.0,,1.6,2.5,.638,,
Lewis Akin,5,,,0.0,0.2,.000,0.4,0.4,1.000,0.6,,,,,0.2,0.4,
Nathan Akin,32,0,4.6,0.3,0.8,.333,0.2,0.3,.500,0.1,0.5,.235,0.1,0.2,.667,0.1,0.3
Akin Akin-Otiko,106,55,28.0,3.9,8.2,.474,,,.472,,,.368,1.0,1.4,.720,,
Kawika Akina,51,,23.8,2.2,4.7,.475,1.6,2.9,.541,0.6,1.8,.367,2.5,3.0,.819,,
Wale Akinbobola,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
Jeleel Akindele,60,47,24.2,3.7,6.5,.572,3.7,6.5,.573,0.0,0.0,.000,2.0,4.0,.492,2.4,4.3
Dokun Akingbade,87,37,11.9,1.4,2.7,.513,1.4,2.7,.515,0.0,0.0,.000,0.5,1.0,.529,1.1,1.6
Akin Akingbala,105,49,18.3,2.7,4.6,.588,2.7,4.6,.588,0.0,0.0,.500,1.4,2.7,.535,2.0,3.2
Babatunde Akingbola,45,0,7.7,0.5,1.2,.426,0.5,1.0,.478,0.0,0.2,.125,0.2,0.5,.348,0.8,0.9
Akini Akini,92,43,19.8,2.3,5.0,.457,2.3,4.8,.468,0.0,0.2,.167,1.3,2.1,.609,1.6,2.6
James Akinjo,80,79,32.5,4.4,11.6,.380,2.7,7.2,.377,1.7,4.4,.386,3.7,4.6,.807,0.3,2.4
Bryan Akinkugbe,58,29,15.3,1.5,3.4,.435,1.5,3.4,.437,0.0,0.0,.000,1.1,1.8,.589,1.3,1.5
Adebayo Akinkunle,116,78,22.2,3.1,6.6,.463,3.1,6.6,.466,0.0,0.0,.000,2.8,3.9,.718,,
Femi Akinnagbe,6,0,2.2,0.2,0.8,.200,0.0,0.3,.000,0.2,0.5,.333,0.5,0.7,.750,0.3,0.2
Olufemi Akinola,59,19,9.0,0.4,1.4,.288,0.4,1.4,.288,0.0,0.0,,0.7,1.3,.527,,
Matt Akinosho,58,7,9.4,0.5,1.4,.345,0.5,1.4,.345,0.0,0.0,,0.6,1.1,.557,1.3,0.9
Femi Akinpetide,91,36,11.0,0.9,2.3,.393,0.9,2.3,.396,0.0,0.0,.250,0.6,1.1,.567,0.8,1.1
Bill Akins,10,0,2.0,0.2,0.6,.333,0.2,0.6,.333,0.0,0.0,,0.2,0.4,.500,,
Dan Akins,49,0,5.6,0.5,0.9,.511,0.5,0.9,.511,0.0,0.0,,0.4,0.7,.611,,
Don Akins,41,1,9.9,0.7,1.7,.406,0.7,1.4,.458,0.0,0.2,.100,0.4,0.6,.625,,
Eric Akins,110,27,16.6,1.9,4.2,.460,1.9,4.1,.466,0.0,0.1,.000,0.9,1.6,.534,,
Jaden Akins,15,1,15.7,1.6,3.9,.414,1.0,2.2,.455,0.6,1.7,.360,0.6,1.1,.529,0.9,1.9
Jerome Akins,52,,19.9,1.5,3.1,.484,,,,,,,1.4,2.5,.550,1.4,3.3
Ron Akins,26,17,20.4,1.4,3.3,.424,,,,,,,0.5,1.3,.394,5.6,0.5
Terrance Akins,64,48,24.3,3.2,8.4,.385,1.3,3.2,.394,2.0,5.2,.380,1.0,1.2,.827,0.3,1.7
Terry Akins,42,,,0.6,1.6,.394,0.6,1.0,.619,1.8,1.1,,,,1.4,1.9,
Tony Akins,122,117,32.5,4.3,11.2,.386,1.9,4.6,.409,2.5,6.7,.371,2.5,3.2,.755,,
Ulysses Akins,38,7,8.2,1.1,2.6,.412,1.1,2.5,.417,0.0,0.0,.000,1.3,2.1,.605,,
Mayo Akinsanya,11,0,9.5,1.0,2.1,.478,1.0,2.1,.478,0.0,0.0,,0.4,0.7,.500,1.3,2.2
Tayo Akinsete,58,9,19.4,2.5,5.6,.448,1.8,3.6,.510,0.7,2.0,.339,1.4,2.2,.632,1.4,2.2
Doyin Akintobi-Adeyeye,22,0,1.4,0.2,0.6,.385,0.2,0.6,.385,0.0,0.0,,0.0,0.2,.000,0.3,0.2
Abiola Akintola,88,27,12.4,1.0,1.9,.521,1.0,1.9,.521,0.0,0.0,,0.5,1.0,.472,1.0,1.5
Ayo Akinwole,135,52,22.3,2.3,5.0,.467,1.5,2.9,.499,0.9,2.1,.421,1.0,1.3,.799,0.4,2.2
Victor Akinyanju,49,29,21.5,3.1,5.7,.541,3.1,5.7,.541,0.0,0.0,,1.6,3.5,.462,2.7,3.7
Kaodirichi Akobundu-Ehiogu,32,22,21.3,2.0,2.8,.708,2.0,2.8,.708,0.0,0.0,,0.6,0.9,.714,2.0,3.7
Josh Akognon,119,77,26.3,5.0,12.3,.408,2.2,4.7,.466,2.8,7.6,.372,2.3,2.7,.871,0.4,2.2
Jamar Akoh,108,76,23.2,3.1,6.1,.511,3.1,5.9,.520,0.0,0.2,.200,2.3,3.7,.620,1.9,3.7
Akok Akok,45,30,21.4,1.9,4.3,.436,1.4,2.8,.484,0.5,1.5,.343,0.5,1.0,.522,1.2,3.3
Teeng Akol,83,35,13.7,2.0,4.4,.460,1.8,3.7,.495,0.2,0.7,.283,1.0,1.4,.689,1.2,1.8
Tola Akomolafe,46,31,22.9,1.5,3.7,.405,1.2,2.4,.495,0.3,1.3,.237,0.8,1.1,.706,1.2,2.7
DeVaughn Akoon-Purcell,60,48,27.2,4.6,10.7,.428,3.8,8.0,.472,0.8,2.7,.301,3.5,4.7,.739,1.7,3.6
Bol Akot,13,0,11.2,0.5,2.1,.222,0.4,1.8,.217,0.1,0.3,.250,0.4,0.9,.417,0.3,0.9
Emmanuel Akot,85,39,19.7,2.1,5.2,.401,1.3,2.9,.439,0.8,2.3,.354,0.7,1.2,.573,0.4,2.0
Ike Akotaobi,81,22,17.8,2.6,6.4,.413,1.5,3.3,.461,1.1,3.1,.361,1.9,2.6,.734,,
Benson Akpan,64,0,10.9,1.9,3.4,.562,1.9,3.4,.562,0.0,0.0,,0.6,1.2,.526,1.2,1.9
Nkeruwem Akpan,39,15,23.3,2.3,4.7,.478,2.2,4.6,.472,0.1,0.1,.750,1.5,2.6,.600,1.5,3.1
Uko Akpan,2,0,2.5,1.0,1.5,.667,1.0,1.5,.667,0.0,0.0,,0.0,0.0,,1.0,0.5
Raphael Akpejiori,85,10,7.0,0.3,0.8,.424,0.3,0.8,.424,0.0,0.0,,0.5,0.8,.612,0.7,0.8
George Akpele,93,47,13.2,1.3,2.6,.500,1.3,2.6,.500,0.0,0.0,,0.3,1.0,.315,1.0,1.8
Omar Akram,20,3,10.1,0.9,3.4,.254,0.8,2.4,.333,0.1,1.0,.053,0.4,0.6,.636,0.9,1.7
Bill Akridge,31,,,0.9,2.1,.439,0.9,1.7,.509,3.2,,,,,1.8,2.7,
Dean Akridge,44,,,1.5,3.6,.415,2.2,2.2,.980,4.3,,,,,1.8,5.2,
Matt Akridge,51,2,4.2,0.4,1.3,.294,0.2,0.6,.276,0.2,0.8,.308,0.4,0.5,.792,,
Bernie Akromis,23,,,1.9,5.7,.331,1.2,2.0,.587,,,,,,2.3,4.9,
T Akstens,5,,,0.2,0.2,1.000,0.4,0.6,.667,0.6,0.0,,,,0.2,0.8,
Jonathan Aku,57,12,9.6,0.4,1.0,.431,0.4,1.0,.431,0.0,0.0,,0.5,0.8,.578,1.0,1.5
Michael Akuchie,133,75,19.4,2.5,5.9,.423,1.6,2.9,.550,0.9,3.0,.303,1.5,1.9,.798,1.7,3.4
Eso Akunne,53,0,3.3,0.4,0.8,.455,0.2,0.5,.458,0.2,0.4,.450,0.1,0.1,.667,0.0,0.5
Ogheneyole Akuwovo,56,45,17.7,1.9,3.6,.535,1.9,3.5,.548,0.0,0.1,.000,1.0,1.7,.577,2.1,2.5
Jordan Akwenuke,28,0,9.0,0.5,0.8,.619,0.5,0.8,.619,0.0,0.0,,0.2,0.2,.833,0.9,1.3
Josh Akwenuke,8,0,9.5,0.4,2.3,.167,0.0,1.3,.000,0.4,1.0,.375,0.3,0.3,1.000,0.4,0.6
Theo Akwuba,87,58,19.9,2.6,4.6,.573,2.6,4.5,.571,0.0,0.0,.750,1.4,2.3,.599,2.1,3.8
Thomas Akyazili,63,2,13.3,1.0,3.0,.314,0.7,1.8,.378,0.3,1.3,.225,0.6,0.9,.627,0.2,1.1
Abdur Rahim Al Mattin,55,42,24.6,2.9,5.6,.519,,,,,,,1.1,1.9,.608,5.0,0.7
Rashid Al-Kaleem,40,1,8.6,0.8,2.4,.347,0.3,0.6,.417,0.6,1.8,.324,0.2,0.4,.600,0.3,0.5
Mustafa Al-Sayyad,126,59,21.6,2.3,4.0,.573,2.3,4.0,.573,0.0,0.0,.500,1.3,2.1,.597,1.7,3.2
Sam Alabakis,63,49,18.7,1.3,2.4,.542,1.3,2.4,.542,0.0,0.0,,0.7,1.1,.577,1.1,1.8
Solomon Alabi,77,68,22.0,3.5,6.6,.534,3.5,6.6,.535,0.0,0.0,.000,2.1,2.9,.745,2.1,3.3
John Alach,8,,,0.4,1.6,.231,0.3,0.8,.333,1.3,,,,,0.4,1.0,
Ross Alacqua,93,19,18.6,1.9,5.3,.363,0.4,0.9,.398,1.6,4.4,.356,1.1,1.2,.913,0.2,0.8
Bola Alade,23,0,4.7,0.4,1.7,.263,0.3,1.0,.333,0.1,0.6,.143,0.2,0.4,.444,0.3,0.3
Edward Alade,120,42,14.0,1.7,2.8,.584,1.7,2.8,.585,0.0,0.0,.000,0.4,0.8,.465,1.3,1.6
Thomas Aladi,58,57,20.1,1.1,2.8,.400,1.1,2.8,.400,0.0,0.0,,0.7,1.6,.457,,
Frank Alagia,106,,,2.7,6.6,.405,3.0,4.0,.760,1.7,4.8,,,,2.0,8.4,
Frank Alagia,37,,,1.6,4.3,.363,0.6,1.4,.480,,,,,,1.8,3.8,
Gerry Alaimo,74,,,4.8,11.8,.409,4.5,6.7,.669,11.8,,,,,3.5,14.1,
Sam Alajiki,14,1,10.9,1.1,2.1,.500,0.4,0.9,.417,0.7,1.3,.556,0.3,0.4,.667,0.5,1.3
Rotimi Alakija,25,18,22.5,3.3,6.4,.516,,,,,,,2.2,3.4,.659,,
Ikaika Alama-Francis,9,0,1.1,0.1,0.4,.250,0.1,0.4,.250,0.0,0.0,,0.1,0.6,.200,0.3,0.1
Angel Alamo,29,17,23.3,3.8,8.0,.481,3.8,7.8,.485,0.0,0.1,.250,2.2,2.7,.821,2.2,3.9
Jakob Alamudun,51,5,12.7,1.3,3.5,.370,1.1,2.8,.411,0.2,0.8,.225,0.9,1.2,.797,0.4,1.8
Rick Alander,27,,,1.0,2.3,.426,1.1,1.9,.580,1.8,,,,,1.7,3.0,
Sean Alarcon,64,38,23.0,1.5,4.0,.374,0.4,1.0,.444,1.0,3.0,.351,0.4,0.5,.824,0.1,1.1
Mark Alarie,133,133,30.4,6.2,11.3,.550,,,.498,,,.000,3.6,4.5,.797,6.3,1.1
Tom Alas,8,0,,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,0.1,0.5,.250,,
Warith Alatishe,90,75,24.1,3.9,7.4,.528,3.9,7.1,.546,0.1,0.4,.188,1.2,2.0,.597,2.6,4.6
Jameel Alausa,49,1,5.9,0.7,1.6,.455,0.7,1.4,.500,0.0,0.2,.111,0.5,0.8,.590,0.4,0.9
